258,127.05
259,126.03
260,125.24
261,124.55
262,123.97
263,123.62
264,136.32
265,149.06
266,150.54
267,148.16
268,143.69
269,138.35
270,134.91
271,134.07
272,132.9
273,131.87
274,129.43
275,127.11
276,125.54
277,124.5
278,124.05
279,123.59
280,124.08
281,141.31
282,150.67
283,151.12
284,148.23
285,143.96
286,138.47
287,136.01
288,134.96
289,133.86
290,132.68
291,131.22
292,129.68
293,128.35
294,127.28
295,126.24
296,124.72
297,128.27
298,145.38
299,150.83
300,150.23
301,146.71
302,142.74
303,138.06
304,136.68
305,135.6
306,134.7
307,133.35
308,131.91
309,130.5
310,129.31
311,128.2
312,127.28
313,126.84
314,139.52
315,151.59
316,153.21
317,150.4
318,145.79
319,140.51
320,137.7
321,136.59
322,135.52
323,134.42
324,133.03
325,131.43
326,130.04
327,128.91
328,127.98
329,127.34
330,129.78
331,147.36
332,153.12
333,152.32
334,148.26
335,143.43
336,138.45
337,137.03
338,136.22
339,135.4
340,134
341,132.51
342,131.19
343,130.01
344,129.22
345,128.21
346,128
347,142.89
348,152.81
349,153.85
350,150.51
351,145.82
352,140.45
353,138.88
354,137.86
355,137.09
356,135.95
357,133.97
358,131.45
359,129.83
360,128.75
361,127.8
362,128
363,136.33
364,150.49
365,153.1
366,150.66
367,146.11
368,140.94
369,138.82
370,138.33
371,137.46
372,136.82
373,135.6
374,134.07
375,132.85
376,132.36
377,131.39
378,130.73
379,133.55
380,150.42
381,155.42
382,154.02
383,149.59
384,143.59
385,139.63
386,139.41
387,139.17
388,137.9
389,136.18
390,134.57
391,133.2
392,132.09
393,131.36
394,130.5
395,130.47
396,147.26
397,156.08
398,156.28
399,152.86
400,148.11
401,142.66
402,141.03
403,140.18
404,139.18
405,137.87
406,136.21
407,134.48
408,133.07
409,131.95
410,131.07
411,130.56
412,143.76
413,154.75
414,155.45
415,151.39
416,146.52
417,141.06
418,139
419,137.67
420,136.56
421,135.35
422,134.06
423,132.47
424,131.23
425,130.3
426,129.26
427,128.76
428,138.38
429,151.83
430,154.2
431,151.67
432,147.53
433,142.02
434,139.6
435,138.68
436,137.87
437,136.76
438,135.23
439,133.65
440,132.29
441,131.22
442,130.17
443,129.62
444,135.57
445,151.3
446,155.13
447,153.21
448,148.8
449,143.7
450,139.87
451,138.8
452,137.84
453,136.79
454,135.48
455,133.83
456,132.35
457,131.17
458,130.26
459,129.65
460,134.21
461,151.03
462,155.73
463,154.23
464,150.05
465,145.17
466,140.71
467,139.41
468,138.42
469,137.37
470,136
471,134.33
472,132.71
473,131.48
474,130.41
475,129.81
476,132.84
477,149.42
478,154.6
479,153.04
480,148.89
481,144.07
482,139.63
483,138.35
484,137.4
485,136.5
486,135.16
487,133.65
488,132.35
489,131.22
490,130.24
491,129.75
492,133.1
493,149.35
494,154.28
495,152.64
496,148.31
497,143.11
498,139.21
499,138.44
500,137.57
501,136.53
502,135.2
503,133.63
504,132.26
505,131.05
506,130.17
507,129.39
508,131.95
509,149.3
510,154.95
511,153.79
512,149.58
513,144.65
514,140.08
515,139
516,138.1
517,137.12
518,135.77
519,134.21
520,132.45
521,130.85
522,129.66
523,128.87
524,130.5
525,148.45
526,155.6
527,155.01
528,151.33
529,147.46
530,142.43
531,140.92
532,139.84
533,138.99
534,137.81
535,136.45
536,134.94
537,133.68
538,132.58
539,131.69
540,132.9
541,149.84
542,156.61
543,156.05
544,152.14
545,147.68
546,142.62
547,141.32
548,140.24
549,139.12
550,137.66
551,136.03
552,134.47
553,133.23
554,132.21
555,131.13
556,130.79
557,144.63
558,155.76
559,156.92
560,153.48
561,149.21
562,144.17
563,141.7
564,140.53
565,139.58
566,138.48
567,137.37
568,135.9
569,134.62
570,133.55
571,132.42
572,131.71
573,137.37
574,153.68
575,158.18
576,156.53
577,152.43
578,148.19
579,143.75
580,142.47
581,140.99
582,139.79
583,138.35
584,136.7
585,135.14
586,133.89
587,132.7
588,131.98
589,134.99
590,152.52
591,158.37
592,157.36
593,153.5
594,149.3
595,143.85
596,141.9
597,140.25
598,139.03
599,137.75
600,136.15
601,134.59
602,133.43
603,132.44
604,131.54
605,131.6
606,148.43
607,157.42
608,158.11
609,154.78
610,151.04
611,145.9
612,143.53
613,142.04
614,140.65
615,139.38
616,137.87
617,136.24
618,134.9
619,133.6
620,132.42
621,132.03
622,147.12
623,157.72
624,158.92
625,155.85
626,152.02
627,147.06
628,143.98
629,142.33
630,140.95
631,139.64
632,138.02
633,136.38
634,134.96
635,133.66
636,132.44
637,131.92
638,143.85
639,157.07
640,159.43
641,156.69
642,152.8
643,148.52
644,144.34
645,142.48
646,140.92
647,139.67
648,138.25
649,136.67
650,135.22
651,134.12
652,132.93
653,132.07
654,137.48
655,154.17
656,158.7
657,157.15
658,153.25
659,149.24
660,144.39
661,142.83
662,141.32
663,140.04
664,138.53
665,136.74
666,135.28
667,134.01
668,132.94
669,131.78
670,133.52
671,151.6
672,158.58
673,158.12
674,154.41
675,150.61
676,145.26
677,143.29
678,141.53
679,140.25
680,138.79
681,137.11
682,135.45
683,134.15
684,133.07
685,131.74
686,130.99
687,146.29
688,157.47
689,159.02
690,155.99
691,152.48
692,147.84
693,144.28
694,142.45
695,140.99
696,139.7
697,138.27
698,136.77
699,135.38
700,134.19
701,132.97
702,132.26
703,140.68
704,155.68
705,158.93
706,156.73
707,152.74
708,148.2
709,144.04
710,142.62
711,141.08
712,139.69
713,138.21
714,136.48
715,134.99
716,133.74
717,132.65
718,131.77
719,134.5
720,152.67
721,159.08
722,158.35
723,154.58
724,150.72
725,145.41
726,143.52
727,141.84
728,140.57
729,139.14
730,137.49
731,135.83
732,134.53
733,133.37
734,132.21
735,131.98
736,147.53
737,158.3
738,159.45
739,156.37
740,152.57
741,147.75
742,144.43
743,142.48
744,141.05
745,139.58
746,138.16
747,136.62
748,135.22
749,134.07
750,132.94
751,132.16
752,139
753,155.09
754,159.22
755,157.45
756,153.62
757,149.51
758,144.89
759,143.41
760,141.85
761,140.59
762,139.11
763,137.41
764,135.89
765,134.64
766,133.52
767,132.51
768,133.28
769,151.24
770,159.27
771,159.33
772,155.79
773,152.09
774,146.69
775,144.56
776,142.77
777,141.5
778,140.05
779,138.41
780,136.79
781,135.45
782,134.38
783,133.1
784,132.55
785,143.56
786,157.82
787,161.07
788,158.61
789,154.73
790,150.6
791,145.9
792,143.84
793,142.22
794,140.74
795,139.35
796,137.75
797,136.18
798,135.03
799,133.94
800,132.93
801,133.72
802,151.53
803,159.39
804,159.33
805,155.88
806,152.43
807,147.18
808,145.07
809,143.44
810,141.96
811,140.57
812,139.03
813,137.43
814,136.04
815,134.82
816,133.6
817,133.08
818,144.54
819,157.95
820,160.64
821,158.24
822,154.35
823,149.96
824,145.87
825,144.13
826,142.66
827,141.26
828,139.69
829,137.93
830,136.39
831,135.2
832,133.75
833,132.51
834,133.22
835,151.65
836,160.06
837,160.24
838,156.95
839,153.76
840,148.4
841,145.67
842,143.85
843,142.45
844,141.12
845,139.66
846,138.07
847,136.8
848,135.81
849,134.68
850,134.07
851,142.94
852,157.25
853,160.61
854,158.49
855,154.7
856,150.37
857,146.1
858,144.53
859,142.82
860,141.55
861,140.02
862,138.27
863,136.7
864,135.48
865,134.35
866,133.31
867,133.22
868,150.16
869,159.79
870,160.72
871,157.51
872,153.89
873,148.52
874,145.76
875,143.99
876,142.66
877,141.23
878,139.57
879,137.81
880,136.39
881,135.22
882,133.89
883,132.85
884,136.6
885,154.32
886,160.32
887,159.27
888,155.92
889,152.54
890,147.09
891,145.01
892,143.34
893,142.1
894,140.71
895,139.15
896,137.64
897,136.59
898,135.43
899,134.21
900,133.58
901,144.74
902,157.74
903,160.12
904,157.63
905,153.56
906,148.6
907,145.21
908,143.73
909,142.36
910,141.05
911,139.43
912,137.72
913,136.27
914,135
915,133.94
916,132.93
917,133.43
918,151.24
919,159.83
920,160.17
921,156.79
922,152.83
923,146.68
924,143.91
925,142.19
926,140.95
927,139.63
928,138.16
929,136.7
930,135.48
931,134.47
932,133.66
933,133.02
934,136.16
935,153.83
936,160.07
937,159.46
938,155.91
939,152.37
940,147.2
941,145.26
942,143.53
943,142.21
944,140.74
945,139.02
946,137.38
947,136.15
948,134.99
949,133.86
950,133.26
951,143.12
952,157.82
953,161.28
954,159.27
955,155.6
956,151.54
957,146.95
958,144.95
959,143.35
960,141.85
961,139.89
962,137.96
963,136.24
964,134.94
965,133.97
966,132.99
967,132.62
968,147.47
969,158.59
970,160.21
971,157.44
972,154.14
973,149.58
974,146.04
975,144.16
976,142.66
977,141.32
978,139.85
979,138.28
980,136.86
981,135.71
982,134.45
983,133.58
984,135.51
985,152.84
986,159.31
